Protocol,Time,Source IP,Desination IP,Source Port,Destination Port,Time to Live,Length,Fragments,Flags
6,1429801358,173693690,2886753021,45145,4567,64,60,0,2
6,1429801358,173693690,2886753021,58517,146,64,60,0,2
6,1429801358,173693690,2886753021,54612,1042,64,60,0,2
6,1429801358,173693690,2886753021,58988,79,64,60,0,2
6,1429801358,173693690,2886753021,38376,2000,64,60,0,2
6,1429801358,173693690,2886753021,55281,2222,64,60,0,2
6,1429801358,173693690,2886753021,51890,3351,64,60,0,2
6,1429801358,173693690,2886753021,38361,7512,64,60,0,2
6,1429801358,173693690,2886753021,39722,1287,64,60,0,2
6,1429801358,173693690,2886753021,46182,9877,64,60,0,2
6,1429801358,173693690,2886753021,57689,24800,64,60,0,2
6,1429801358,173693690,2886753021,55523,1688,64,60,0,2
6,1429801358,173693690,2886753021,48874,5904,64,60,0,2
6,1429801358,173693690,2886753021,58568,146,64,60,0,2
6,1429801358,173693690,2886753021,54658,1042,64,60,0,2
6,1429801358,173693690,2886753021,59032,79,64,60,0,2
6,1429801358,173693690,2886753021,52935,3017,64,60,0,2
6,1429801358,173693690,2886753021,37897,1086,64,60,0,2
6,1429801358,173693690,2886753021,58432,10215,64,60,0,2
6,1429801358,173693690,2886753021,46080,563,64,60,0,2
6,1429801358,173693690,2886753021,48663,8031,64,60,0,2
6,1429801358,173693690,2886753021,39872,1010,64,60,0,2
6,1429801358,173693690,2886753021,50480,8084,64,60,0,2
6,1429801358,173693690,2886753021,56977,27715,64,60,0,2
6,1429801358,173693690,2886753021,52659,1164,64,60,0,2
6,1429801358,173693690,2886753021,53122,2068,64,60,0,2
6,1429801358,173693690,2886753021,37415,82,64,60,0,2
6,1429801358,173693690,2886753021,49918,10626,64,60,0,2
6,1429801358,173693690,2886753021,54748,1051,64,60,0,2
6,1429801358,173693690,2886753021,48189,6004,64,60,0,2
6,1429801358,173693690,2886753021,42533,27352,64,60,0,2
6,1429801358,173693690,2886753021,60822,1124,64,60,0,2
6,1429801359,173693690,2886753021,53090,3017,64,60,0,2
6,1429801359,173693690,2886753021,38048,1086,64,60,0,2
6,1429801359,173693690,2886753021,58578,10215,64,60,0,2
6,1429801359,173693690,2886753021,46209,563,64,60,0,2
6,1429801359,173693690,2886753021,48782,8031,64,60,0,2
6,1429801359,173693690,2886753021,39988,1010,64,60,0,2
6,1429801359,173693690,2886753021,50584,8084,64,60,0,2
6,1429801359,173693690,2886753021,57065,27715,64,60,0,2
6,1429801359,173693690,2886753021,52739,1164,64,60,0,2
6,1429801359,173693690,2886753021,53198,2068,64,60,0,2
6,1429801359,173693690,2886753021,37488,82,64,60,0,2
6,1429801359,173693690,2886753021,49981,10626,64,60,0,2
6,1429801359,173693690,2886753021,54806,1051,64,60,0,2
6,1429801359,173693690,2886753021,48239,6004,64,60,0,2
6,1429801359,173693690,2886753021,42580,27352,64,60,0,2
6,1429801359,173693690,2886753021,60869,1124,64,60,0,2
6,1429801359,173693690,2886753021,51051,1058,64,60,0,2
6,1429801359,173693690,2886753021,49183,49160,64,60,0,2
6,1429801359,173693690,2886753021,59225,16993,64,60,0,2
6,1429801359,173693690,2886753021,40987,26,64,60,0,2
6,1429801359,173693690,2886753021,34571,5226,64,60,0,2
6,1429801359,173693690,2886753021,59955,20,64,60,0,2
6,1429801359,173693690,2886753021,48007,10024,64,60,0,2
6,1429801359,173693690,2886753021,51062,50300,64,60,0,2
6,1429801359,173693690,2886753021,34870,4444,64,60,0,2
6,1429801359,173693690,2886753021,54498,444,64,60,0,2
6,1429801359,173693690,2886753021,54498,444,64,52,0,16
6,1429801359,173693690,2886753021,54498,444,64,52,0,20
6,1429801359,173693690,2886753021,35333,6547,64,60,0,2
6,1429801359,173693690,2886753021,39459,1054,64,60,0,2
6,1429801359,173693690,2886753021,60328,4,64,60,0,2
6,1429801359,173693690,2886753021,45804,1216,64,60,0,2
6,1429801359,173693690,2886753021,51236,1058,64,60,0,2
6,1429801359,173693690,2886753021,49360,49160,64,60,0,2
6,1429801359,173693690,2886753021,59398,16993,64,60,0,2
6,1429801359,173693690,2886753021,41159,26,64,60,0,2
6,1429801359,173693690,2886753021,34738,5226,64,60,0,2
6,1429801359,173693690,2886753021,60114,20,64,60,0,2
6,1429801359,173693690,2886753021,48148,10024,64,60,0,2
6,1429801359,173693690,2886753021,51196,50300,64,60,0,2
6,1429801359,173693690,2886753021,34995,4444,64,60,0,2
6,1429801359,173693690,2886753021,35425,6547,64,60,0,2
6,1429801359,173693690,2886753021,39532,1054,64,60,0,2
6,1429801359,173693690,2886753021,60396,4,64,60,0,2
6,1429801359,173693690,2886753021,45860,1216,64,60,0,2
6,1429801359,173693690,2886753021,52865,2111,64,60,0,2
6,1429801359,173693690,2886753021,58475,1002,64,60,0,2
6,1429801359,173693690,2886753021,44005,5822,64,60,0,2
6,1429801359,173693690,2886753021,46898,2323,64,60,0,2
6,1429801359,173693690,2886753021,58764,50389,64,60,0,2
6,1429801359,173693690,2886753021,52202,19801,64,60,0,2
6,1429801359,173693690,2886753021,33826,5877,64,60,0,2
6,1429801359,173693690,2886753021,56003,1199,64,60,0,2
6,1429801359,173693690,2886753021,48144,7070,64,60,0,2
6,1429801359,173693690,2886753021,58773,898,64,60,0,2
6,1429801359,173693690,2886753021,44827,2301,64,60,0,2
6,1429801359,173693690,2886753021,38637,212,64,60,0,2
6,1429801359,173693690,2886753021,51660,1556,64,60,0,2
6,1429801359,173693690,2886753021,38365,1030,64,60,0,2
6,1429801359,173693690,2886753021,52994,2111,64,60,0,2
6,1429801359,173693690,2886753021,58592,1002,64,60,0,2
6,1429801359,173693690,2886753021,44113,5822,64,60,0,2
6,1429801359,173693690,2886753021,47002,2323,64,60,0,2
6,1429801359,173693690,2886753021,58852,50389,64,60,0,2
6,1429801359,173693690,2886753021,52287,19801,64,60,0,2
6,1429801359,173693690,2886753021,33906,5877,64,60,0,2
6,1429801359,173693690,2886753021,56082,1199,64,60,0,2
6,1429801359,173693690,2886753021,48219,7070,64,60,0,2
6,1429801359,173693690,2886753021,58835,898,64,60,0,2
6,1429801359,173693690,2886753021,44889,2301,64,60,0,2
6,1429801359,173693690,2886753021,38698,212,64,60,0,2
6,1429801359,173693690,2886753021,51719,1556,64,60,0,2
6,1429801359,173693690,2886753021,38421,1030,64,60,0,2
6,1429801359,173693690,2886753021,34315,7002,64,60,0,2
6,1429801359,173693690,2886753021,41012,3372,64,60,0,2
6,1429801359,173693690,2886753021,52027,3011,64,60,0,2
6,1429801359,173693690,2886753021,50112,8083,64,60,0,2
6,1429801359,173693690,2886753021,59419,2005,64,60,0,2
6,1429801359,173693690,2886753021,36785,1761,64,60,0,2
6,1429801359,173693690,2886753021,38663,5002,64,60,0,2
6,1429801359,173693690,2886753021,48443,2135,64,60,0,2
6,1429801359,173693690,2886753021,46862,5440,64,60,0,2
6,1429801359,173693690,2886753021,38878,13722,64,60,0,2
6,1429801359,173693690,2886753021,35375,1862,64,60,0,2
6,1429801359,173693690,2886753021,34334,3221,64,60,0,2
6,1429801359,173693690,2886753021,59632,6510,64,60,0,2
6,1429801359,173693690,2886753021,49090,38292,64,60,0,2
6,1429801359,173693690,2886753021,58591,49400,64,60,0,2
6,1429801359,173693690,2886753021,56754,1100,64,60,0,2
6,1429801359,173693690,2886753021,34397,7002,64,60,0,2
6,1429801359,173693690,2886753021,41094,3372,64,60,0,2
6,1429801359,173693690,2886753021,52109,3011,64,60,0,2
6,1429801359,173693690,2886753021,50193,8083,64,60,0,2
6,1429801359,173693690,2886753021,59497,2005,64,60,0,2
6,1429801359,173693690,2886753021,36858,1761,64,60,0,2
6,1429801359,173693690,2886753021,38732,5002,64,60,0,2
6,1429801359,173693690,2886753021,48512,2135,64,60,0,2
6,1429801359,173693690,2886753021,46930,5440,64,60,0,2
6,1429801359,173693690,2886753021,38945,13722,64,60,0,2
6,1429801359,173693690,2886753021,35442,1862,64,60,0,2
6,1429801359,173693690,2886753021,34394,3221,64,60,0,2
6,1429801359,173693690,2886753021,59692,6510,64,60,0,2
6,1429801359,173693690,2886753021,49148,38292,64,60,0,2
6,1429801359,173693690,2886753021,58649,49400,64,60,0,2
6,1429801359,173693690,2886753021,56810,1100,64,60,0,2
6,1429801359,173693690,2886753021,44423,1700,64,60,0,2
6,1429801359,173693690,2886753021,57340,5101,64,60,0,2
6,1429801359,173693690,2886753021,42996,32775,64,60,0,2
6,1429801359,173693690,2886753021,39086,4001,64,60,0,2
6,1429801359,173693690,2886753021,54530,64680,64,60,0,2
6,1429801359,173693690,2886753021,53262,5555,64,60,0,2
6,1429801359,173693690,2886753021,56344,903,64,60,0,2
6,1429801359,173693690,2886753021,39266,8994,64,60,0,2
6,1429801359,173693690,2886753021,42262,5100,64,60,0,2
6,1429801359,173693690,2886753021,55888,7007,64,60,0,2
6,1429801359,173693690,2886753021,51484,987,64,60,0,2
6,1429801359,173693690,2886753021,36068,10566,64,60,0,2
6,1429801359,173693690,2886753021,50669,6101,64,60,0,2
6,1429801359,173693690,2886753021,58901,1038,64,60,0,2
6,1429801359,173693690,2886753021,44570,1700,64,60,0,2
6,1429801359,173693690,2886753021,57481,5101,64,60,0,2
6,1429801359,173693690,2886753021,43132,32775,64,60,0,2
6,1429801359,173693690,2886753021,39216,4001,64,60,0,2
6,1429801359,173693690,2886753021,54647,64680,64,60,0,2
6,1429801359,173693690,2886753021,53374,5555,64,60,0,2
6,1429801359,173693690,2886753021,56446,903,64,60,0,2
6,1429801359,173693690,2886753021,39358,8994,64,60,0,2
6,1429801359,173693690,2886753021,42352,5100,64,60,0,2
6,1429801359,173693690,2886753021,55961,7007,64,60,0,2
6,1429801359,173693690,2886753021,51554,987,64,60,0,2
6,1429801359,173693690,2886753021,46075,9080,64,60,0,2
6,1429801359,173693690,2886753021,36128,10566,64,60,0,2
6,1429801359,173693690,2886753021,50728,6101,64,60,0,2
6,1429801359,173693690,2886753021,58958,1038,64,60,0,2
6,1429801359,173693690,2886753021,34881,4848,64,60,0,2
6,1429801359,173693690,2886753021,52168,2126,64,60,0,2
6,1429801359,173693690,2886753021,41263,4998,64,60,0,2
6,1429801359,173693690,2886753021,53647,5902,64,60,0,2
6,1429801359,173693690,2886753021,55290,8899,64,60,0,2
6,1429801359,173693690,2886753021,57336,4321,64,60,0,2
6,1429801359,173693690,2886753021,43717,8800,64,60,0,2
6,1429801359,173693690,2886753021,50752,1131,64,60,0,2
6,1429801359,173693690,2886753021,49814,50500,64,60,0,2
6,1429801359,173693690,2886753021,39935,7999,64,60,0,2
6,1429801359,173693690,2886753021,47916,1117,64,60,0,2
6,1429801359,173693690,2886753021,50475,4000,64,60,0,2
6,1429801359,173693690,2886753021,54566,366,64,60,0,2
6,1429801359,173693690,2886753021,46180,9080,64,60,0,2
6,1429801359,173693690,2886753021,48147,625,64,60,0,2
6,1429801359,173693690,2886753021,33761,10025,64,60,0,2
6,1429801359,173693690,2886753021,60962,2038,64,60,0,2
6,1429801359,173693690,2886753021,57011,106,64,60,0,2
6,1429801360,173693690,2886753021,35007,4848,64,60,0,2
6,1429801360,173693690,2886753021,52289,2126,64,60,0,2
6,1429801360,173693690,2886753021,41383,4998,64,60,0,2
6,1429801360,173693690,2886753021,53765,5902,64,60,0,2
6,1429801360,173693690,2886753021,55400,8899,64,60,0,2
6,1429801360,173693690,2886753021,57442,4321,64,60,0,2
6,1429801360,173693690,2886753021,43822,8800,64,60,0,2
6,1429801360,173693690,2886753021,50853,1131,64,60,0,2
6,1429801360,173693690,2886753021,49915,50500,64,60,0,2
6,1429801360,173693690,2886753021,40033,7999,64,60,0,2
6,1429801360,173693690,2886753021,48009,1117,64,60,0,2
6,1429801360,173693690,2886753021,50559,4000,64,60,0,2
6,1429801360,173693690,2886753021,54648,366,64,60,0,2
6,1429801360,173693690,2886753021,54535,32772,64,60,0,2
6,1429801360,173693690,2886753021,48216,625,64,60,0,2
6,1429801360,173693690,2886753021,33827,10025,64,60,0,2
6,1429801360,173693690,2886753021,32785,2038,64,60,0,2
6,1429801360,173693690,2886753021,57062,106,64,60,0,2
6,1429801360,173693690,2886753021,56420,3827,64,60,0,2
6,1429801360,173693690,2886753021,55326,636,64,60,0,2
6,1429801360,173693690,2886753021,41221,8402,64,60,0,2
6,1429801360,173693690,2886753021,44307,7103,64,60,0,2
6,1429801360,173693690,2886753021,44656,5357,64,60,0,2
6,1429801360,173693690,2886753021,34795,9091,64,60,0,2
6,1429801360,173693690,2886753021,59001,9593,64,60,0,2
6,1429801360,173693690,2886753021,60680,32778,64,60,0,2
6,1429801360,173693690,2886753021,60946,1071,64,60,0,2
6,1429801360,173693690,2886753021,39192,23502,64,60,0,2
6,1429801360,173693690,2886753021,41694,2008,64,60,0,2
6,1429801360,173693690,2886753021,56789,49152,64,60,0,2
6,1429801360,173693690,2886753021,45960,44501,64,60,0,2
6,1429801360,173693690,2886753021,33972,6789,64,60,0,2
6,1429801360,173693690,2886753021,38574,5633,64,60,0,2
6,1429801360,173693690,2886753021,54689,32772,64,60,0,2
6,1429801360,173693690,2886753021,52801,880,64,60,0,2
6,1429801360,173693690,2886753021,41784,1137,64,60,0,2
6,1429801360,173693690,2886753021,48116,21571,64,60,0,2
6,1429801360,173693690,2886753021,39053,18988,64,60,0,2
6,1429801360,173693690,2886753021,37826,2602,64,60,0,2
6,1429801360,173693690,2886753021,33979,9003,64,60,0,2
6,1429801360,173693690,2886753021,56589,3827,64,60,0,2
6,1429801360,173693690,2886753021,55487,636,64,60,0,2
6,1429801360,173693690,2886753021,41374,8402,64,60,0,2
6,1429801360,173693690,2886753021,44452,7103,64,60,0,2
6,1429801360,173693690,2886753021,44799,5357,64,60,0,2
6,1429801360,173693690,2886753021,34921,9091,64,60,0,2
6,1429801360,173693690,2886753021,59122,9593,64,60,0,2
6,1429801360,173693690,2886753021,60795,32778,64,60,0,2
6,1429801360,173693690,2886753021,32826,1071,64,60,0,2
6,1429801360,173693690,2886753021,39291,23502,64,60,0,2
6,1429801360,173693690,2886753021,41788,2008,64,60,0,2
6,1429801360,173693690,2886753021,56878,49152,64,60,0,2
6,1429801360,173693690,2886753021,46041,44501,64,60,0,2
6,1429801360,173693690,2886753021,34049,6789,64,60,0,2
6,1429801360,173693690,2886753021,38649,5633,64,60,0,2
6,1429801360,173693690,2886753021,52873,880,64,60,0,2
6,1429801360,173693690,2886753021,41851,1137,64,60,0,2
6,1429801360,173693690,2886753021,48181,21571,64,60,0,2
6,1429801360,173693690,2886753021,39114,18988,64,60,0,2
6,1429801360,173693690,2886753021,37885,2602,64,60,0,2
6,1429801360,173693690,2886753021,34036,9003,64,60,0,2
6,1429801360,173693690,2886753021,39510,7000,64,60,0,2
6,1429801360,173693690,2886753021,45807,2607,64,60,0,2
6,1429801360,173693690,2886753021,58046,3369,64,60,0,2
6,1429801360,173693690,2886753021,38364,211,64,60,0,2
6,1429801360,173693690,2886753021,40044,5560,64,60,0,2
6,1429801360,173693690,2886753021,54926,49156,64,60,0,2
6,1429801360,173693690,2886753021,40110,2049,64,60,0,2
6,1429801360,173693690,2886753021,35962,3300,64,60,0,2
6,1429801360,173693690,2886753021,34635,1024,64,60,0,2
6,1429801360,173693690,2886753021,40156,42,64,60,0,2
6,1429801360,173693690,2886753021,34366,1352,64,60,0,2
6,1429801360,173693690,2886753021,44410,1213,64,60,0,2
6,1429801360,173693690,2886753021,59206,1455,64,60,0,2
6,1429801360,173693690,2886753021,50833,1093,64,60,0,2
6,1429801360,173693690,2886753021,54523,81,64,60,0,2
6,1429801360,173693690,2886753021,42841,6,64,60,0,2
6,1429801360,173693690,2886753021,50324,3737,64,60,0,2
6,1429801360,173693690,2886753021,57046,63331,64,60,0,2
6,1429801360,173693690,2886753021,39103,1066,64,60,0,2
6,1429801360,173693690,2886753021,58823,13456,64,60,0,2
6,1429801360,173693690,2886753021,39657,7000,64,60,0,2
6,1429801360,173693690,2886753021,52085,49176,64,60,0,2
6,1429801360,173693690,2886753021,49234,9010,64,60,0,2
6,1429801360,173693690,2886753021,33892,443,64,60,0,2
6,1429801360,173693690,2886753021,33892,443,64,52,0,16
6,1429801360,173693690,2886753021,33892,443,64,52,0,20
6,1429801360,173693690,2886753021,45961,2607,64,60,0,2
6,1429801360,173693690,2886753021,58196,3369,64,60,0,2
6,1429801360,173693690,2886753021,38505,211,64,60,0,2
6,1429801360,173693690,2886753021,40182,5560,64,60,0,2
6,1429801360,173693690,2886753021,55061,49156,64,60,0,2
6,1429801360,173693690,2886753021,40240,2049,64,60,0,2
6,1429801360,173693690,2886753021,36085,3300,64,60,0,2
6,1429801360,173693690,2886753021,34744,1024,64,60,0,2
6,1429801360,173693690,2886753021,40256,42,64,60,0,2
6,1429801360,173693690,2886753021,34459,1352,64,60,0,2
6,1429801360,173693690,2886753021,44501,1213,64,60,0,2
6,1429801360,173693690,2886753021,59289,1455,64,60,0,2
6,1429801360,173693690,2886753021,50916,1093,64,60,0,2
6,1429801360,173693690,2886753021,50330,2251,64,60,0,2
6,1429801360,173693690,2886753021,54597,81,64,60,0,2
6,1429801360,173693690,2886753021,42912,6,64,60,0,2
6,1429801360,173693690,2886753021,50395,3737,64,60,0,2
6,1429801360,173693690,2886753021,57108,63331,64,60,0,2
6,1429801360,173693690,2886753021,39163,1066,64,60,0,2
6,1429801360,173693690,2886753021,58884,13456,64,60,0,2
6,1429801360,173693690,2886753021,37105,90,64,60,0,2
6,1429801360,173693690,2886753021,52151,49176,64,60,0,2
6,1429801360,173693690,2886753021,50906,20005,64,60,0,2
6,1429801360,173693690,2886753021,49301,9010,64,60,0,2
6,1429801360,173693690,2886753021,57785,4224,64,60,0,2
6,1429801360,173693690,2886753021,47815,1152,64,60,0,2
6,1429801360,173693690,2886753021,60074,425,64,60,0,2
6,1429801360,173693690,2886753021,56788,787,64,60,0,2
6,1429801360,173693690,2886753021,43748,7025,64,60,0,2
6,1429801360,173693690,2886753021,55381,1217,64,60,0,2
6,1429801360,173693690,2886753021,54527,28201,64,60,0,2
6,1429801360,173693690,2886753021,35114,555,64,60,0,2
6,1429801360,173693690,2886753021,38228,2105,64,60,0,2
6,1429801360,173693690,2886753021,35663,12000,64,60,0,2
6,1429801360,173693690,2886753021,45873,18040,64,60,0,2
6,1429801360,173693690,2886753021,59702,6001,64,60,0,2
6,1429801360,173693690,2886753021,44716,1755,64,60,0,2
6,1429801360,173693690,2886753021,44321,1119,64,60,0,2
6,1429801360,173693690,2886753021,52556,10002,64,60,0,2
6,1429801360,173693690,2886753021,43275,1085,64,60,0,2
6,1429801360,173693690,2886753021,52003,32768,64,60,0,2
6,1429801360,173693690,2886753021,60798,3871,64,60,0,2
6,1429801360,173693690,2886753021,35403,8600,64,60,0,2
6,1429801360,173693690,2886753021,60735,1022,64,60,0,2
6,1429801360,173693690,2886753021,49050,4446,64,60,0,2
6,1429801360,173693690,2886753021,34635,15742,64,60,0,2
6,1429801360,173693690,2886753021,56314,1900,64,60,0,2
6,1429801360,173693690,2886753021,59787,8087,64,60,0,2
6,1429801360,173693690,2886753021,36390,44443,64,60,0,2
6,1429801360,173693690,2886753021,38953,8254,64,60,0,2
6,1429801360,173693690,2886753021,33344,5054,64,60,0,2
6,1429801360,173693690,2886753021,59084,1053,64,60,0,2
6,1429801360,173693690,2886753021,51457,1096,64,60,0,2
6,1429801360,173693690,2886753021,39397,2022,64,60,0,2
6,1429801360,173693690,2886753021,51128,1687,64,60,0,2
6,1429801360,173693690,2886753021,53864,407,64,60,0,2
6,1429801360,173693690,2886753021,56765,5718,64,60,0,2
6,1429801360,173693690,2886753021,50470,2251,64,60,0,2
6,1429801360,173693690,2886753021,45861,3301,64,60,0,2
6,1429801360,173693690,2886753021,49067,2967,64,60,0,2
6,1429801360,173693690,2886753021,41830,711,64,60,0,2
6,1429801360,173693690,2886753021,49249,70,64,60,0,2
6,1429801360,173693690,2886753021,42024,1801,64,60,0,2
6,1429801360,173693690,2886753021,54668,15000,64,60,0,2
6,1429801360,173693690,2886753021,49182,32782,64,60,0,2
6,1429801360,173693690,2886753021,41167,5962,64,60,0,2
6,1429801360,173693690,2886753021,42186,2103,64,60,0,2
6,1429801360,173693690,2886753021,45071,100,64,60,0,2
6,1429801360,173693690,2886753021,42089,726,64,60,0,2
6,1429801360,173693690,2886753021,55109,7435,64,60,0,2
6,1429801360,173693690,2886753021,59740,19842,64,60,0,2
6,1429801360,173693690,2886753021,47606,389,64,60,0,2
6,1429801360,173693690,2886753021,56270,683,64,60,0,2
6,1429801360,173693690,2886753021,40437,30951,64,60,0,2
6,1429801360,173693690,2886753021,37249,90,64,60,0,2
6,1429801360,173693690,2886753021,50725,5915,64,60,0,2
6,1429801360,173693690,2886753021,51043,20005,64,60,0,2
6,1429801360,173693690,2886753021,33334,5999,64,60,0,2
6,1429801360,173693690,2886753021,57916,4224,64,60,0,2
6,1429801360,173693690,2886753021,47945,1152,64,60,0,2
6,1429801360,173693690,2886753021,60194,425,64,60,0,2
6,1429801360,173693690,2886753021,56906,787,64,60,0,2
6,1429801360,173693690,2886753021,43865,7025,64,60,0,2
6,1429801360,173693690,2886753021,55497,1217,64,60,0,2
6,1429801360,173693690,2886753021,54642,28201,64,60,0,2
6,1429801360,173693690,2886753021,35228,555,64,60,0,2
6,1429801360,173693690,2886753021,38341,2105,64,60,0,2
6,1429801360,173693690,2886753021,35773,12000,64,60,0,2
6,1429801360,173693690,2886753021,45983,18040,64,60,0,2
6,1429801360,173693690,2886753021,59811,6001,64,60,0,2
6,1429801360,173693690,2886753021,44822,1755,64,60,0,2
6,1429801360,173693690,2886753021,44426,1119,64,60,0,2
6,1429801360,173693690,2886753021,52656,10002,64,60,0,2
6,1429801360,173693690,2886753021,43372,1085,64,60,0,2
6,1429801360,173693690,2886753021,52099,32768,64,60,0,2
6,1429801360,173693690,2886753021,60894,3871,64,60,0,2
6,1429801360,173693690,2886753021,35498,8600,64,60,0,2
6,1429801360,173693690,2886753021,60825,1022,64,60,0,2
6,1429801360,173693690,2886753021,49135,4446,64,60,0,2
6,1429801360,173693690,2886753021,34719,15742,64,60,0,2
6,1429801360,173693690,2886753021,56396,1900,64,60,0,2
6,1429801360,173693690,2886753021,59868,8087,64,60,0,2
6,1429801360,173693690,2886753021,36469,44443,64,60,0,2
6,1429801360,173693690,2886753021,39030,8254,64,60,0,2
6,1429801360,173693690,2886753021,33419,5054,64,60,0,2
6,1429801360,173693690,2886753021,59155,1053,64,60,0,2
6,1429801360,173693690,2886753021,51527,1096,64,60,0,2
6,1429801360,173693690,2886753021,39466,2022,64,60,0,2
6,1429801360,173693690,2886753021,51194,1687,64,60,0,2
6,1429801360,173693690,2886753021,53927,407,64,60,0,2
6,1429801360,173693690,2886753021,56827,5718,64,60,0,2
6,1429801360,173693690,2886753021,45922,3301,64,60,0,2
6,1429801360,173693690,2886753021,42112,2106,64,60,0,2
6,1429801360,173693690,2886753021,49128,2967,64,60,0,2
6,1429801360,173693690,2886753021,41889,711,64,60,0,2
6,1429801360,173693690,2886753021,49308,70,64,60,0,2
6,1429801360,173693690,2886753021,42083,1801,64,60,0,2
6,1429801360,173693690,2886753021,54727,15000,64,60,0,2
6,1429801360,173693690,2886753021,49241,32782,64,60,0,2
6,1429801360,173693690,2886753021,41226,5962,64,60,0,2
6,1429801360,173693690,2886753021,42244,2103,64,60,0,2
6,1429801360,173693690,2886753021,45129,100,64,60,0,2
6,1429801360,173693690,2886753021,42147,726,64,60,0,2
6,1429801360,173693690,2886753021,55167,7435,64,60,0,2
6,1429801360,173693690,2886753021,59798,19842,64,60,0,2
6,1429801360,173693690,2886753021,47664,389,64,60,0,2
6,1429801360,173693690,2886753021,56328,683,64,60,0,2
6,1429801360,173693690,2886753021,40494,30951,64,60,0,2
6,1429801360,173693690,2886753021,45335,20221,64,60,0,2
6,1429801360,173693690,2886753021,50782,5915,64,60,0,2
6,1429801360,173693690,2886753021,33391,5999,64,60,0,2
6,1429801360,173693690,2886753021,49564,1187,64,60,0,2
6,1429801360,173693690,2886753021,60653,56737,64,60,0,2
6,1429801360,173693690,2886753021,48032,1719,64,60,0,2
6,1429801360,173693690,2886753021,56881,3052,64,60,0,2
6,1429801360,173693690,2886753021,36095,57294,64,60,0,2
6,1429801360,173693690,2886753021,49328,1081,64,60,0,2
6,1429801360,173693690,2886753021,41979,722,64,60,0,2
6,1429801360,173693690,2886753021,44231,55555,64,60,0,2
6,1429801360,173693690,2886753021,34891,2394,64,60,0,2
6,1429801360,173693690,2886753021,54223,49153,64,60,0,2
6,1429801360,173693690,2886753021,55480,41511,64,60,0,2
6,1429801360,173693690,2886753021,42434,5190,64,60,0,2
6,1429801360,173693690,2886753021,41869,9220,64,60,0,2
6,1429801360,173693690,2886753021,43135,1089,64,60,0,2
6,1429801360,173693690,2886753021,44148,32771,64,60,0,2
6,1429801360,173693690,2886753021,50866,44442,64,60,0,2
6,1429801360,173693690,2886753021,40633,705,64,60,0,2
6,1429801360,173693690,2886753021,58374,144,64,60,0,2
6,1429801360,173693690,2886753021,41582,6666,64,60,0,2
6,1429801360,173693690,2886753021,33003,16000,64,60,0,2
6,1429801360,173693690,2886753021,37148,1084,64,60,0,2
6,1429801360,173693690,2886753021,58175,8042,64,60,0,2
6,1429801360,173693690,2886753021,59910,2875,64,60,0,2
6,1429801360,173693690,2886753021,53890,25734,64,60,0,2
6,1429801360,173693690,2886753021,57723,1094,64,60,0,2
6,1429801360,173693690,2886753021,50794,5033,64,60,0,2
6,1429801360,173693690,2886753021,51564,1107,64,60,0,2
6,1429801360,173693690,2886753021,41726,11967,64,60,0,2
6,1429801360,173693690,2886753021,36778,8654,64,60,0,2
6,1429801360,173693690,2886753021,42290,7676,64,60,0,2
6,1429801360,173693690,2886753021,51744,301,64,60,0,2
6,1429801360,173693690,2886753021,55256,1974,64,60,0,2
6,1429801360,173693690,2886753021,48139,1201,64,60,0,2
6,1429801360,173693690,2886753021,58571,1328,64,60,0,2
6,1429801360,173693690,2886753021,48270,1075,64,60,0,2
6,1429801360,173693690,2886753021,42174,2106,64,60,0,2
6,1429801360,173693690,2886753021,45384,20221,64,60,0,2
6,1429801360,173693690,2886753021,49611,1187,64,60,0,2
6,1429801360,173693690,2886753021,60700,56737,64,60,0,2
6,1429801360,175753235,2886753021,64497,22,128,56,0,24
6,1429801360,173693690,2886753021,48088,1719,64,60,0,2
6,1429801360,173693690,2886753021,41915,9220,64,60,0,2
6,1429801360,173693690,2886753021,43181,1089,64,60,0,2
6,1429801360,173693690,2886753021,44194,32771,64,60,0,2
6,1429801360,173693690,2886753021,50912,44442,64,60,0,2
6,1429801360,173693690,2886753021,40679,705,64,60,0,2
6,1429801360,173693690,2886753021,58420,144,64,60,0,2
6,1429801360,173693690,2886753021,41627,6666,64,60,0,2
6,1429801360,173693690,2886753021,33048,16000,64,60,0,2
6,1429801360,173693690,2886753021,37193,1084,64,60,0,2
6,1429801360,173693690,2886753021,58220,8042,64,60,0,2
6,1429801360,173693690,2886753021,59955,2875,64,60,0,2
6,1429801360,173693690,2886753021,53935,25734,64,60,0,2
6,1429801360,173693690,2886753021,57768,1094,64,60,0,2
6,1429801360,173693690,2886753021,50839,5033,64,60,0,2
6,1429801360,173693690,2886753021,51609,1107,64,60,0,2
6,1429801360,173693690,2886753021,41771,11967,64,60,0,2
6,1429801360,173693690,2886753021,36823,8654,64,60,0,2
6,1429801360,173693690,2886753021,42334,7676,64,60,0,2
6,1429801360,173693690,2886753021,51788,301,64,60,0,2
6,1429801360,173693690,2886753021,55300,1974,64,60,0,2
6,1429801360,173693690,2886753021,48183,1201,64,60,0,2
6,1429801360,173693690,2886753021,58615,1328,64,60,0,2
6,1429801360,173693690,2886753021,48314,1075,64,60,0,2
6,1429801360,173693690,2886753021,42504,5190,64,60,0,2
